date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:10:31	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R4K9RB99WZRN	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/indexfbb8.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:31	90551/90551	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:30%20GMT	https://forum.bc.game/profile/127902-lun321/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/127902-lun321/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:31	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:40:30%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65404	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.6b699db.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:31	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:40:31%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65404&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/indexff74.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:40:31%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65405	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.6b75954.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:37	52186/52186	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:35%20GMT	https://forum.bc.game/profile/85908-spritz/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/85908-spritz/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:38	123469/123469	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:36%20GMT	https://forum.bc.game/profile/85908-spritz/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/85908-spritz/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:38	121981/121981	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:33%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65405	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share5954.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:38	0/0	---M--	301	error ('Moved%20Permanently')	%d0%ce%9c%05	date:Sun,%2021%20Aug%202022%2017:40:34%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65405	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/index8231.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:38	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:40:37%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65405	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.6b922e1.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:38	21905/21905	---M--	200	added ('OK')	image/png	etag:%2262f7f3e2-5ccb%22	https://forum.bc.game/uploads/monthly_2022_08/imported-photo-133773.thumb.png.301603009355e0b14cd049e9163bfc86.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/imported-photo-133773.thumb.png.301603009355e0b14cd049e9163bfc86.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:38	42708/42708	---M--	200	added ('OK')	image/jpeg	etag:%2262fe8932-b2d1%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-02-46-57-67.jpg.fea03281f9c035ab3b88c94155fe2b2c.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-02-46-57-67.jpg.fea03281f9c035ab3b88c94155fe2b2c.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:40:38%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65410	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.6bc446d.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:40	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:40:38%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65405&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/index962f.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:45	51139/51139	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:43%20GMT	https://forum.bc.game/profile/133773-protong/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/133773-protong/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:45	48095/48095	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:43%20GMT	https://forum.bc.game/profile/133773-protong/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/133773-protong/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:45	179813/179813	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:42%20GMT	https://forum.bc.game/profile/85908-spritz/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/85908-spritz/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:46	121977/121977	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:40%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65410	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share446d.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:46	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:40:45%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65410	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.6be7671.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:46	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R4O0DLZH0QAB	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/index7107.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:47	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:40:46%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65410&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/indexaa08.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:47	4936/4936	---M--	200	added ('OK')	image/jpeg	etag:%2262a37e8a-1785%22	https://forum.bc.game/uploads/monthly_2022_06/1004023334_download(16).thumb.jpeg.3aca7e179a02d24392f105ee1de1cefe.jpeg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_06/1004023334_download(16).thumb.jpeg.3aca7e179a02d24392f105ee1de1cefe.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:47	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2021%20Aug%202022%2017:40:47%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65410	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/index71a7.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:47	41578/41578	---M--	200	added ('OK')	image/jpeg	etag:%2262fe8de2-af0b%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-03-06-54-10.jpg.7db6b70f4aca193b85ae42fe36b075bf.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-03-06-54-10.jpg.7db6b70f4aca193b85ae42fe36b075bf.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:49	42573/42573	---M--	200	added ('OK')	image/jpeg	etag:%2262fe8ee3-b231%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-03-10-35-68.jpg.491690a71eafd8820c3b6fd0b26c6e3f.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-03-10-35-68.jpg.491690a71eafd8820c3b6fd0b26c6e3f.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:50	48468/48468	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:49%20GMT	https://forum.bc.game/profile/133773-protong/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/133773-protong/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:51	42462/42462	---M--	200	added ('OK')	image/jpeg	etag:%2262fe8f84-b1f5%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-03-13-48-19.jpg.a2bd292a442e7f562e6b418bf8cdb50c.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-03-13-48-19.jpg.a2bd292a442e7f562e6b418bf8cdb50c.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:51	51648/51648	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:50%20GMT	https://forum.bc.game/profile/113485-lovingu/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/113485-lovingu/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:51	0/0	---M--	301	error ('Moved%20Permanently')		date:Sun,%2021%20Aug%202022%2017:40:50%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65411	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/index4aed.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:52	41175/41175	---M--	200	added ('OK')	image/jpeg	etag:%2262fe910e-acb0%22	https://forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-03-20-13-79.jpg.3be8e11f0c0a4e334d809e20839f98a5.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/Screenshot_2022-08-19-03-20-13-79.jpg.3be8e11f0c0a4e334d809e20839f98a5.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:40:52%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65411	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.6c49374.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:53	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R4P9089ZTH5F	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/index957c.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:53	106655/106655	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:51%20GMT	https://forum.bc.game/profile/113485-lovingu/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/113485-lovingu/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:53	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R4PGQHR9366R	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/indexab11.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:54	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R4PNMDPFGNIR	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/indexfdb7.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:54	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R4Q2MF3PJO5V	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/index8f83.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:40:54%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65411	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.6c64372.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:55	121998/121998	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:54%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65411	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share9374.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:55	86928/86928	---M--	200	added ('OK')	image/png	etag:%2262fe94c3-1ab86%22	https://forum.bc.game/uploads/monthly_2022_08/6D443E44-06AC-44CB-943B-3684DF5499AE.png.6587d5beaa191a668c7b4d9d143f9fdb.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/6D443E44-06AC-44CB-943B-3684DF5499AE.png.6587d5beaa191a668c7b4d9d143f9fdb.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:40:55%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65412	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.6c85d9a.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:57	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:40:55%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65411&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/index139d.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:10:58	144165/144165	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:55%20GMT	https://forum.bc.game/profile/113485-lovingu/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/113485-lovingu/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:04	118049/118049	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:41:00%20GMT	https://forum.bc.game/profile/89690-mbp19xx/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/89690-mbp19xx/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:04	51885/51885	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:41:01%20GMT	https://forum.bc.game/profile/89690-mbp19xx/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/89690-mbp19xx/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:04	121977/121977	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:40:58%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65412	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share5d9a.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:04	0/0	---M--	301	error ('Moved%20Permanently')	P%cc%9c%05	date:Sun,%2021%20Aug%202022%2017:40:59%20GMT	https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment&comment=65412	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/indexa57e.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:04	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R4R08KVRPKIB	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/indexa8d3.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:05	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:41:04%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65412	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.6cae1ee.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:05	56450/56450	---M--	200	added ('OK')	image/jpeg	etag:%2262feb703-1894a%22	https://forum.bc.game/uploads/monthly_2022_08/88202802-DBE8-4B16-837E-418FF1E04638.jpeg.d302c9a053ff4e449255c3d1a1d1578e.jpeg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/88202802-DBE8-4B16-837E-418FF1E04638.jpeg.d302c9a053ff4e449255c3d1a1d1578e.jpg	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:41:05%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65417	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.6cca1c9.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:06	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:41:05%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65412&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/index0e1e.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:12	112676/112676	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:41:08%20GMT	https://forum.bc.game/profile/89690-mbp19xx/content/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/89690-mbp19xx/content/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:12	52657/52657	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:41:09%20GMT	https://forum.bc.game/profile/78048-kapriiiz/badges/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/78048-kapriiiz/badges/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:12	82781/82781	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:41:10%20GMT	https://forum.bc.game/profile/78048-kapriiiz/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/78048-kapriiiz/index.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:12	121739/121739	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:41:07%20GMT	https://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65417	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/sharea1c9.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:13	26267/26267	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2008:04:08%20GMT	https://bc.game/sd/?sd=10R501ERPO9WR7	C:/Users/Acer/Desktop/Web%20Development/assingment_game/bc.game/sd/index9fbe.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:13	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2021%20Aug%202022%2017:41:12%20GMT	https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65417	C:/Users/Acer/Desktop/Web%20Development/assingment_game/www.facebook.com/sharer/sharer.6ce1a68.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:14	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2021%20Aug%202022%2017:41:12%20GMT	http://pinterest.com/pin/create/button/?url=https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/?do=findComment%26comment=65417&media=https://forum.bc.game/uploads/monthly_2021_03/forum_share.jpg.6f1830487fcb9c529837cd03cc23b8af.jpg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/pinterest.com/pin/create/button/indexe5b6.html	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:14	45633/45633	---M--	200	added ('OK')	image/png	etag:%2262febc33-dd40%22	https://forum.bc.game/uploads/monthly_2022_08/2069148617_betcontest2.PNG.a15ee17fc6cc4931ab79b562af28aa81.PNG	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/uploads/monthly_2022_08/2069148617_betcontest2.PNG.a15ee17fc6cc4931ab79b562af28aa81.png	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
23:11:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Aug%202022%2017:41:14%20GMT	http://twitter.com/share?url=https%3A%2F%2Fforum.bc.game%2Ftopic%2F11038-6000-top-tier-nolimit-city-multiplier-battle%2F%3Fdo%3DfindComment%26comment%3D65420	C:/Users/Acer/Desktop/Web%20Development/assingment_game/twitter.com/share.6d0249f.delayed	(from https://forum.bc.game/topic/11038-6000-top-tier-nolimit-city-multiplier-battle/page/3/)
